{ id: 2, name: 'Warrior Armor', type: 2, rarity: 2, colour: 'grey', colour2: 'green', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/606669444428857354/606669561831620614/20190802_030412.jpg', url_f: 'https://cdn.discordapp.com/attachments/606669444428857354/608539285154693143/Warrior_Armor.png' },
{ id: 3227, name: 'Ray Of Virtue Sword', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3228, name: 'Ray Of Honor Polearm', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3229, name: 'CC Basic Mage Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3230, name: 'Llussion\'s Creed ', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3231, name: 'CC Warrior Remake Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3234, name: 'Bling', type: 12, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3235, name: 'Gingerbread Pet', type: 12, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3243, name: 'Ravager Frogzard Pet', type: 12, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3244, name: 'Korin\'s Bag of Excitement', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3245, name: 'DoomHero Scythe', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3247, name: 'Korin\'s Naughty Bag', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3248, name: 'Toy Soldier Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3249, name: 'Toy Soldier Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3250, name: 'Toy Soldier Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3251, name: 'Toy Soldier Head', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3252, name: 'Toy Soldier Hat', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3253, name: 'Toy Soldier Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3254, name: 'Storm Defender Armor', type: 2, rarity: 2, colour: 'white', colour2: 'black', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/604393138089361438/607150187193958405/white.storm_defender_armour.png', url_f: '' },
{ id: 3255, name: 'Storm Defender Pauldrons', type: 7, rarity: 2, colour: 'white', colour2: '', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/604393189926764575/607532115239632896/Storm_Defender_Pauldrons.png', url_f: '' },
{ id: 3256, name: 'Storm Defender Gloves', type: 5, rarity: 2, colour: 'white', colour2: 'brown', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/604393242011631637/607531624879489024/Storm_Defender_Gloves.png', url_f: '' },
{ id: 3257, name: 'Storm Defender Boots', type: 6, rarity: 2, colour: 'white', colour2: 'brown', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/604393259548016680/607531275569594379/Storm_Defender_Boots.png', url_f: '' },
{ id: 3258, name: 'Storm Defender Belt', type: 3, rarity: 2, colour: 'white', colour2: 'brown', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/604393207844831303/607530939731542046/Storm_Defender_Belt.png', url_f: '' },
{ id: 3259, name: 'Storm Defender Helm', type: 9, rarity: 2, colour: 'white', colour2: '', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/604393166820605972/607531888021864448/Storm_Defender_Helm.png', url_f: '' },
{ id: 3260, name: 'Storm Defender Shield', type: 8, rarity: 2, colour: 'white', colour2: '', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/604393224160935956/607532382127652864/Storm_Defender_Shield.png', url_f: '' },
{ id: 3261, name: 'Storm Defender Raised Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3262, name: 'Tangled Lights', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3266, name: 'Snow Man Head', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3268, name: 'Yettun Head', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3269, name: 'Vampragon', type: 12, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3270, name: 'Rayray\'s Red Towel', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3272, name: 'Frost Moglin Ears', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3273, name: 'Warm Fur Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3274, name: 'Glacial Crown', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3275, name: 'Glacial Ice Horn', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3276, name: 'Glacial Champion Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3277, name: 'Glacial Warrior Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3278, name: 'Glacial Lich Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3279, name: 'Glacial Gladiator Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3280, name: 'Glacial Imperial Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3281, name: 'Glacial Horned Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3282, name: 'Glacial Caster Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3283, name: 'Glacial Knight Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3284, name: 'Glacial Spiked Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3285, name: 'Glacial Horn Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3286, name: 'Glacial Ice Rod', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3287, name: 'Glacial Ice Blade', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3288, name: 'Glacial Ice Axe', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3289, name: 'Glacial Ice Club', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3290, name: 'Glacian Ice Dagger', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3291, name: 'Glacial Ice Puncher', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3292, name: 'Glacial Ice Splitter', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3293, name: 'Glacial Ice Staff', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3294, name: 'Ice-Sickle Sword', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3295, name: 'The Great Ice Block', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3296, name: 'Glacial Ice Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3298, name: 'Frostvale Caroler Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3299, name: 'Frostvale Caroler Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3300, name: 'Frostvale Caroler Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3301, name: 'Frostvale Tophat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3302, name: 'Bardagi Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3303, name: 'Bardagi Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3304, name: 'USE ON 12202018', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3305, name: 'Bardagi Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3306, name: 'Bardagi Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3307, name: 'Bardagi Pelt', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3308, name: 'Bardagi Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3309, name: 'Bardagi Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3310, name: 'Bardagi Sword', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3311, name: 'Ice Mist Cape', type: 8, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3312, name: 'Boy Xz Back FX', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3313, name: 'Frostvale Caroler Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3314, name: 'Ugly Bush Slayer Sweater', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3316, name: 'Gingerbread Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3317, name: 'Gingerbread Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3318, name: 'Gingerbread Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3319, name: 'Gingerbread Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3320, name: 'Gingerbread Head', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3321, name: 'Gingerbread Scarf', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3322, name: 'Holly Knight Sword', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3323, name: 'Holly Knight Armor', type: 2, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3324, name: 'Holly Knight Belt', type: 3, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3325, name: 'Holly Knight Boots', type: 6, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3326, name: 'Holly Knight Gloves', type: 5, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3327, name: 'Holly Knight Cape', type: 8, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3328, name: 'Holly Knight Helm', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3329, name: 'Holly Knight Shoulders', type: 7, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3330, name: 'Wreath On Your Back', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3331, name: 'Wreath Chakram', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3332, name: 'Red Winter Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3333, name: 'Long Red Frostval Hat', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3334, name: 'Blue Winter Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3335, name: 'CC Santa Hat Long', type: 9, rarity: 2, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3336, name: 'Bardagi Round Shield ', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3337, name: 'Bardagi Warhammer', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3339, name: 'Green Winter Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3340, name: 'Snowy Winter Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3341, name: 'Black Winter Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3342, name: 'Cute Winter Hat', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3343, name: 'Frostlorn Barbarian Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3344, name: 'Frostlorn Barbarian Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3345, name: 'Frostlorn Barbarian Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3346, name: 'Frostlorn Barbarian Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3347, name: 'Frostlorn Barbarian Cape', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3348, name: 'Frostlorn Barbarian Helm', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3349, name: 'Frostlorn Barbarian Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3350, name: 'Frostlorn Barbarian Axe', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3351, name: 'Frostlorn Barbarian Dual Axe', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3352, name: 'Frostlorn Necro Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3353, name: 'Frostlorn Necro Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3354, name: 'Frostlorn Necro Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3355, name: 'Frostlorn Necro Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3356, name: 'Frostlorn Necro Hood', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3357, name: 'Frostlorn Horns', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3358, name: 'Frostlorn Necro Fur', type: 8, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3359, name: 'Frostlorn Necro Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3360, name: 'Frostlorn Necro Staff', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3361, name: 'Baby Reindragon', type: 12, rarity: 5, colour: 'brown', colour2: 'red', availability: 'seasonal', url_m: 'https://cdn.discordapp.com/attachments/606720559765520414/607888911674376202/20190805_115052.jpg', url_f: '' },
{ id: 3363, name: 'Icy Edge', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3364, name: 'Ice Blaster', type: 11, rarity: 4, colour: 'blue', colour2: '', availability: 'normal', url_m: 'https://cdn.discordapp.com/attachments/607435918282063876/607436025576292352/20190804_055022.jpg', url_f: '' },
{ id: 3365, name: 'Frostlorn Full Horns', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3366, name: 'Icy Gauntlets', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3367, name: 'IceHorde', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3368, name: 'Darkon\'s Debris 8', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3369, name: 'Darkon\'s Debris 2', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3370, name: 'Frostlorn Barbarian Single Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3371, name: 'Weapon Sparkler', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3378, name: 'Long Red Frostval Hat', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3379, name: 'Frostlorn Necro Staff', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3380, name: 'Frostlorn Necro Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3381, name: 'Frostlorn Necro Hood', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3382, name: 'Frostlorn Necro Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3383, name: 'Frostlorn Necro Fur', type: 8, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3384, name: 'Frostlorn Necro Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3385, name: 'Frostlorn Necro Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3386, name: 'Frostlorn Necro Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3387, name: 'Toy Soldier Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3388, name: 'Toy Soldier Head', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3389, name: 'Toy Soldier Hat', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3390, name: 'Toy Soldier Shoulders', type: 7, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3391, name: 'Toy Soldier Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3392, name: 'Toy Soldier Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3393, name: 'Gingerbread Armor', type: 2, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3394, name: 'Gingerbread Head', type: 9, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3395, name: 'Gingerbread Scarf', type: 8, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3396, name: 'Gingerbread Boots', type: 6, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3397, name: 'Gingerbread Gloves', type: 5, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3398, name: 'Gingerbread Belt', type: 3, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3399, name: 'Wreath On Your Back', type: 8, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3400, name: 'Wreath Chakram', type: 10, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3401, name: 'Tangled Lights', type: 8, rarity: 3, colour: '', colour2: '', availability: 'dev', url_m: '', url_f: '' },
{ id: 3409, name: 'Hel\'s Scythe', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3410, name: 'Loki\'s Daggers', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3411, name: 'Odin\'s Spear', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3412, name: 'Thor\'s Hammer', type: 10, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3415, name: 'Reko Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3416, name: 'Reko Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3417, name: 'Reko Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3418, name: 'Reko Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3419, name: 'Reko Hood Up', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3420, name: 'Reko Hood with Hair', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3421, name: 'Reko Hood Down', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3422, name: 'Reko Shoulder', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3423, name: 'Reversed Sapphire Splitter', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3424, name: 'Dual Sapphire Splitters', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3425, name: 'Faultless Edge', type: 10, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3426, name: 'Darkon Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3427, name: 'Darkon Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3428, name: 'Darkon Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3429, name: 'Darkon Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3430, name: 'Darkon Hair', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3431, name: 'Darkon Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3432, name: 'Incarnadine Rush', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3433, name: 'Ice Ice Korin', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3434, name: 'Incarnadine Blast', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3435, name: 'Darkon\'s Debris 4 ', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3436, name: 'Darkon\'s Debris 27', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3437, name: 'Darkon\'s Debris 7', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3438, name: 'Xur\'s Curse Pet', type: 12, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3439, name: 'Xur\'s Curse', type: 10, rarity: 5, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3440, name: 'Xur\'s Bane', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3441, name: 'Darkon\'s Debris 39', type: 9, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3442, name: 'Chaos\'s Grasp', type: 10, rarity: 3, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3443, name: 'Moglomancer Robes', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3444, name: 'Moglomancer Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3445, name: 'Moglomancer Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3446, name: 'Moglomancer Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3447, name: 'Moglomancer Ears', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3448, name: 'Moglomancer Hood', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3449, name: 'Moglomancer Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3450, name: 'Moglomancer-K Armor', type: 2, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3451, name: 'Moglomancer-K Belt', type: 3, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3452, name: 'Moglomancer-K Boots', type: 6, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3453, name: 'Moglomancer-K Gloves', type: 5, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3454, name: 'Moglomancer-K Ears', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3455, name: 'Moglomancer-K Hood', type: 9, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3456, name: 'Moglomancer-K Shoulders', type: 7, rarity: 4, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3457, name: 'Moglin Rider Backpack', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3458, name: 'Thunderknight Armor', type: 2, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3459, name: 'Thunderknight Belt', type: 3, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3460, name: 'Thunderknight Boots', type: 6, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3461, name: 'Thunderknight Gloves', type: 5, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3462, name: 'Thunderknight Cape', type: 8, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3463, name: 'Thunderknight Helm', type: 9, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
{ id: 3464, name: 'Thunderknight Shoulders', type: 7, rarity: 2, colour: '', colour2: '', availability: '', url_m: '', url_f: '' },
